,HHinc,HHDeclarations,self_declare,self_inc
candidate.php?candidate_id=6601,919300.0,2,Y,545286.0
candidate.php?candidate_id=6602,0.0,4,Y,0.0
candidate.php?candidate_id=6603,0.0,1,Y,0.0
candidate.php?candidate_id=6604,1156324.0,2,Y,0.0
candidate.php?candidate_id=6605,511721.0,1,Y,511721.0
candidate.php?candidate_id=6606,0.0,1,Y,0.0
candidate.php?candidate_id=6607,399869.0,2,Y,199869.0
candidate.php?candidate_id=6608,,0,,
candidate.php?candidate_id=6609,,0,,
candidate.php?candidate_id=661,211470.0,1,Y,211470.0
candidate.php?candidate_id=6610,280000.0,2,Y,180000.0
candidate.php?candidate_id=6612,0.0,1,Y,0.0
candidate.php?candidate_id=6613,0.0,1,Y,0.0
candidate.php?candidate_id=6615,,0,,
candidate.php?candidate_id=6616,0.0,1,Y,0.0
candidate.php?candidate_id=6618,296214.0,1,Y,296214.0
candidate.php?candidate_id=6619,225618.0,1,Y,225618.0
candidate.php?candidate_id=662,277915.0,2,Y,46915.0
candidate.php?candidate_id=6620,470277.0,2,Y,250123.0
candidate.php?candidate_id=6622,194210.0,2,Y,0.0
candidate.php?candidate_id=6624,,0,,
candidate.php?candidate_id=6626,330000.0,2,Y,180000.0
candidate.php?candidate_id=6628,0.0,1,Y,0.0
candidate.php?candidate_id=663,1655570.0,2,Y,862340.0
candidate.php?candidate_id=6630,,0,,
candidate.php?candidate_id=6631,640425.0,1,Y,640425.0
candidate.php?candidate_id=6633,,0,,
candidate.php?candidate_id=6642,,0,,
candidate.php?candidate_id=6643,,0,,
candidate.php?candidate_id=6644,,0,,
candidate.php?candidate_id=6645,0.0,1,Y,0.0
candidate.php?candidate_id=6648,1874800.0,2,Y,1762424.0
candidate.php?candidate_id=6649,0.0,2,Y,0.0
candidate.php?candidate_id=665,979890.0,1,Y,979890.0
candidate.php?candidate_id=6650,0.0,1,Y,0.0
candidate.php?candidate_id=6651,0.0,1,Y,0.0
candidate.php?candidate_id=6652,221560.0,1,Y,221560.0
candidate.php?candidate_id=6653,,0,,
candidate.php?candidate_id=6654,0.0,1,Y,0.0
candidate.php?candidate_id=6657,,0,,
candidate.php?candidate_id=6658,0.0,1,Y,0.0
candidate.php?candidate_id=6659,0.0,1,Y,0.0
candidate.php?candidate_id=666,4791432.0,2,Y,2397305.0
candidate.php?candidate_id=6661,,0,,
candidate.php?candidate_id=6663,0.0,1,Y,0.0
candidate.php?candidate_id=6665,,0,,
candidate.php?candidate_id=6667,,0,,
candidate.php?candidate_id=6668,0.0,1,Y,0.0
candidate.php?candidate_id=6669,545973.0,2,Y,205340.0
candidate.php?candidate_id=667,724130.0,2,Y,502980.0
candidate.php?candidate_id=6670,340816.0,2,Y,340816.0
candidate.php?candidate_id=668,555859.0,1,Y,555859.0
candidate.php?candidate_id=6682,0.0,1,Y,0.0
candidate.php?candidate_id=6683,500300.0,1,Y,500300.0
candidate.php?candidate_id=6684,0.0,1,Y,0.0
candidate.php?candidate_id=6685,0.0,2,Y,0.0
candidate.php?candidate_id=6686,0.0,3,Y,0.0
candidate.php?candidate_id=6687,650650.0,2,Y,94185.0
candidate.php?candidate_id=6688,1249640.0,2,Y,453634.0
candidate.php?candidate_id=669,0.0,1,Y,0.0
candidate.php?candidate_id=6691,0.0,1,Y,0.0
candidate.php?candidate_id=6692,0.0,1,Y,0.0
candidate.php?candidate_id=6695,177010.0,4,Y,177010.0
candidate.php?candidate_id=6696,8768772.0,2,Y,8768772.0
candidate.php?candidate_id=6697,,0,,
candidate.php?candidate_id=67,691309.0,1,Y,691309.0
candidate.php?candidate_id=670,1379505.0,3,Y,959905.0
candidate.php?candidate_id=6700,231970.0,1,Y,231970.0
candidate.php?candidate_id=6703,11751844.0,2,Y,10678648.0
candidate.php?candidate_id=6705,3251770.0,5,Y,2824030.0
candidate.php?candidate_id=6706,0.0,1,Y,0.0
candidate.php?candidate_id=6708,0.0,2,Y,0.0
candidate.php?candidate_id=671,5569431.0,1,Y,5569431.0
candidate.php?candidate_id=6710,,0,,
candidate.php?candidate_id=6711,0.0,1,Y,0.0
candidate.php?candidate_id=6712,0.0,1,Y,0.0
candidate.php?candidate_id=6713,,0,,
candidate.php?candidate_id=6714,,0,,
candidate.php?candidate_id=6715,0.0,1,Y,0.0
candidate.php?candidate_id=6716,0.0,1,Y,0.0
candidate.php?candidate_id=6718,0.0,1,Y,0.0
candidate.php?candidate_id=672,4359873.0,2,Y,2500875.0
candidate.php?candidate_id=6721,,0,,
candidate.php?candidate_id=6722,0.0,1,,0.0
candidate.php?candidate_id=6723,0.0,1,Y,0.0
candidate.php?candidate_id=6724,506952.0,1,Y,506952.0
candidate.php?candidate_id=6725,,0,,
candidate.php?candidate_id=6726,180000.0,1,Y,180000.0
candidate.php?candidate_id=6727,517000.0,2,Y,309000.0
candidate.php?candidate_id=6729,,0,,
candidate.php?candidate_id=673,14478356.0,3,Y,11698356.0
candidate.php?candidate_id=6731,,0,,
candidate.php?candidate_id=6732,0.0,1,Y,0.0
candidate.php?candidate_id=6733,220000.0,1,Y,220000.0
candidate.php?candidate_id=6734,480000.0,1,Y,480000.0
candidate.php?candidate_id=6735,14370.0,1,Y,14370.0
candidate.php?candidate_id=6737,0.0,1,Y,0.0
candidate.php?candidate_id=6739,0.0,1,Y,0.0
candidate.php?candidate_id=674,9095770.0,2,Y,282750.0
candidate.php?candidate_id=6740,0.0,1,Y,0.0
candidate.php?candidate_id=6741,0.0,1,Y,0.0
candidate.php?candidate_id=6743,,0,,
candidate.php?candidate_id=6744,,0,,
candidate.php?candidate_id=6745,0.0,1,Y,0.0
candidate.php?candidate_id=6746,507011.0,1,Y,507011.0
candidate.php?candidate_id=6747,,0,,
candidate.php?candidate_id=6748,479261.0,4,Y,264211.0
candidate.php?candidate_id=6749,0.0,1,Y,0.0
candidate.php?candidate_id=675,1132265.0,2,Y,934265.0
candidate.php?candidate_id=6750,,0,,
candidate.php?candidate_id=6751,,0,,
candidate.php?candidate_id=6752,,0,,
candidate.php?candidate_id=6753,,0,,
candidate.php?candidate_id=6754,0.0,2,Y,0.0
candidate.php?candidate_id=6755,2615996.0,2,Y,1037389.0
candidate.php?candidate_id=6756,,0,,
candidate.php?candidate_id=6757,209700.0,1,Y,209700.0
candidate.php?candidate_id=6758,,0,,
candidate.php?candidate_id=6759,0.0,1,Y,0.0
candidate.php?candidate_id=676,1808520.0,2,Y,1451910.0
candidate.php?candidate_id=6760,,0,,
candidate.php?candidate_id=6763,210500.0,1,Y,210500.0
candidate.php?candidate_id=6764,0.0,1,Y,0.0
candidate.php?candidate_id=6765,651090.0,2,Y,325270.0
candidate.php?candidate_id=6767,504292.0,2,Y,297684.0
candidate.php?candidate_id=6768,,0,,
candidate.php?candidate_id=6769,,0,,
candidate.php?candidate_id=677,1343158.0,2,Y,1343158.0
candidate.php?candidate_id=6770,,0,,
candidate.php?candidate_id=6771,1145827.0,1,Y,1145827.0
candidate.php?candidate_id=6772,,0,,
candidate.php?candidate_id=6773,842845.0,2,Y,842845.0
candidate.php?candidate_id=6774,,0,,
candidate.php?candidate_id=6775,0.0,1,Y,0.0
candidate.php?candidate_id=6776,0.0,1,Y,0.0
candidate.php?candidate_id=6777,0.0,1,Y,0.0
candidate.php?candidate_id=6778,,0,,
candidate.php?candidate_id=678,1634288.0,2,Y,1162776.0
candidate.php?candidate_id=6780,0.0,1,Y,0.0
candidate.php?candidate_id=6781,,0,,
candidate.php?candidate_id=6784,0.0,1,Y,0.0
candidate.php?candidate_id=6786,331730.0,1,Y,331730.0
candidate.php?candidate_id=6787,0.0,2,Y,0.0
candidate.php?candidate_id=6788,,0,,
candidate.php?candidate_id=6789,,0,,
candidate.php?candidate_id=679,20859292.0,2,Y,19948762.0
candidate.php?candidate_id=6790,70000.0,2,Y,0.0
candidate.php?candidate_id=6791,0.0,1,Y,0.0
candidate.php?candidate_id=6792,1132979.0,2,Y,738059.0
candidate.php?candidate_id=6793,0.0,1,Y,0.0
candidate.php?candidate_id=6794,,0,,
candidate.php?candidate_id=6795,0.0,1,Y,0.0
candidate.php?candidate_id=6796,248674.0,4,Y,248674.0
candidate.php?candidate_id=6797,50000.0,1,Y,50000.0
candidate.php?candidate_id=6798,0.0,2,Y,0.0
candidate.php?candidate_id=6799,0.0,1,Y,0.0
candidate.php?candidate_id=68,38591494.0,3,Y,3923117.0
candidate.php?candidate_id=680,720668.0,2,Y,420000.0
candidate.php?candidate_id=6800,654107.0,2,Y,395971.0
candidate.php?candidate_id=6801,0.0,1,Y,0.0
candidate.php?candidate_id=6802,0.0,1,Y,0.0
candidate.php?candidate_id=6803,0.0,1,Y,0.0
candidate.php?candidate_id=6804,385000.0,1,Y,385000.0
candidate.php?candidate_id=6805,0.0,1,Y,0.0
candidate.php?candidate_id=6806,284114.0,2,Y,0.0
candidate.php?candidate_id=6807,1067304.0,1,Y,1067304.0
candidate.php?candidate_id=6808,0.0,1,Y,0.0
candidate.php?candidate_id=681,689970.0,1,Y,689970.0
candidate.php?candidate_id=6810,0.0,1,Y,0.0
candidate.php?candidate_id=6811,192000.0,1,Y,192000.0
candidate.php?candidate_id=6812,,0,,
candidate.php?candidate_id=6813,0.0,1,Y,0.0
candidate.php?candidate_id=6814,,0,,
candidate.php?candidate_id=6815,1011580.0,2,Y,252000.0
candidate.php?candidate_id=6816,0.0,1,Y,0.0
candidate.php?candidate_id=6817,230320.0,2,Y,230320.0
candidate.php?candidate_id=6818,0.0,1,Y,0.0
candidate.php?candidate_id=6819,,0,,
candidate.php?candidate_id=682,1165170.0,2,Y,724490.0
candidate.php?candidate_id=6820,,0,,
candidate.php?candidate_id=6823,0.0,1,Y,0.0
candidate.php?candidate_id=6824,0.0,2,Y,0.0
candidate.php?candidate_id=6825,,0,,
candidate.php?candidate_id=6826,0.0,1,Y,0.0
candidate.php?candidate_id=6827,,0,,
candidate.php?candidate_id=6828,175946.0,1,Y,175946.0
candidate.php?candidate_id=6829,887170.0,2,Y,172950.0
candidate.php?candidate_id=683,1289561.0,2,Y,644611.0
candidate.php?candidate_id=6830,1527514.0,2,Y,659684.0
candidate.php?candidate_id=6831,1050000.0,2,Y,0.0
candidate.php?candidate_id=6832,,0,,
candidate.php?candidate_id=6834,0.0,1,Y,0.0
candidate.php?candidate_id=6835,0.0,1,Y,0.0
candidate.php?candidate_id=6836,0.0,1,Y,0.0
candidate.php?candidate_id=6837,0.0,1,Y,0.0
candidate.php?candidate_id=6839,,0,,
candidate.php?candidate_id=684,445000.0,2,Y,445000.0
candidate.php?candidate_id=6840,0.0,1,Y,0.0
candidate.php?candidate_id=6841,690000.0,1,Y,690000.0
candidate.php?candidate_id=6842,,0,,
candidate.php?candidate_id=6844,310014.0,3,Y,310014.0
candidate.php?candidate_id=6845,0.0,1,Y,0.0
candidate.php?candidate_id=6846,726120.0,1,Y,726120.0
candidate.php?candidate_id=6847,340540.0,2,Y,340540.0
candidate.php?candidate_id=6848,,0,,
candidate.php?candidate_id=6849,1362795.0,2,Y,272100.0
candidate.php?candidate_id=685,983369.0,1,Y,983369.0
candidate.php?candidate_id=6850,0.0,1,Y,0.0
candidate.php?candidate_id=6851,,0,,
candidate.php?candidate_id=6852,526718.0,2,Y,242560.0
candidate.php?candidate_id=6853,17176873.0,4,Y,7302160.0
candidate.php?candidate_id=6854,194347.0,1,Y,194347.0
candidate.php?candidate_id=6855,211024.0,1,Y,211024.0
candidate.php?candidate_id=6856,,0,,
candidate.php?candidate_id=6857,,0,,
candidate.php?candidate_id=6858,0.0,1,Y,0.0
candidate.php?candidate_id=6859,,0,,
candidate.php?candidate_id=6860,,0,,
candidate.php?candidate_id=6861,0.0,1,Y,0.0
candidate.php?candidate_id=6862,180175.0,1,Y,180175.0
candidate.php?candidate_id=6863,0.0,1,Y,0.0
candidate.php?candidate_id=6864,,0,,
candidate.php?candidate_id=6865,1431474.0,2,Y,1095156.0
candidate.php?candidate_id=6866,7259036.0,2,Y,6844105.0
candidate.php?candidate_id=6867,32260.0,2,Y,0.0
candidate.php?candidate_id=6868,5037519.0,2,Y,155349.0
candidate.php?candidate_id=6869,1024250.0,4,Y,497460.0
candidate.php?candidate_id=687,1571150.0,2,Y,1037970.0
candidate.php?candidate_id=6870,0.0,1,Y,0.0
candidate.php?candidate_id=6871,120000.0,1,Y,120000.0
candidate.php?candidate_id=6872,0.0,1,Y,0.0
candidate.php?candidate_id=6873,440476.0,2,Y,230766.0
candidate.php?candidate_id=6874,296530.0,1,Y,296530.0
candidate.php?candidate_id=6875,467694.0,2,Y,261794.0
candidate.php?candidate_id=6876,368463.0,1,Y,368463.0
candidate.php?candidate_id=6877,1257917.0,3,Y,773957.0
candidate.php?candidate_id=6878,175000.0,1,Y,175000.0
candidate.php?candidate_id=6879,0.0,1,Y,0.0
candidate.php?candidate_id=688,1291570.0,1,Y,1291570.0
candidate.php?candidate_id=6880,400000.0,1,Y,400000.0
candidate.php?candidate_id=6881,,0,,
candidate.php?candidate_id=6882,495050.0,2,Y,269480.0
candidate.php?candidate_id=6883,0.0,1,Y,0.0
candidate.php?candidate_id=6884,300184.0,1,,0.0
candidate.php?candidate_id=6885,0.0,2,Y,0.0
candidate.php?candidate_id=6886,396400.0,1,Y,396400.0
candidate.php?candidate_id=6887,,0,,
candidate.php?candidate_id=6888,600000.0,1,Y,600000.0
candidate.php?candidate_id=6889,0.0,1,Y,0.0
candidate.php?candidate_id=689,697380.0,1,Y,697380.0
candidate.php?candidate_id=6890,,0,,
candidate.php?candidate_id=6891,3266587.0,2,Y,3006587.0
candidate.php?candidate_id=6892,,0,,
candidate.php?candidate_id=6893,0.0,1,Y,0.0
candidate.php?candidate_id=6894,0.0,1,Y,0.0
candidate.php?candidate_id=6895,0.0,1,Y,0.0
candidate.php?candidate_id=6896,900000.0,1,Y,900000.0
candidate.php?candidate_id=6897,,0,,
candidate.php?candidate_id=6898,0.0,1,Y,0.0
candidate.php?candidate_id=6899,251460.0,1,Y,251460.0
candidate.php?candidate_id=69,2445530.0,3,Y,1222980.0
candidate.php?candidate_id=6900,,0,,
candidate.php?candidate_id=6901,0.0,1,Y,0.0
candidate.php?candidate_id=6902,237505.0,1,Y,237505.0
candidate.php?candidate_id=6903,,0,,
candidate.php?candidate_id=6904,,0,,
candidate.php?candidate_id=691,322308.0,1,Y,322308.0
candidate.php?candidate_id=6910,7045322.0,2,Y,7045322.0
candidate.php?candidate_id=6911,,0,,
candidate.php?candidate_id=6912,0.0,2,Y,0.0
candidate.php?candidate_id=6913,0.0,2,Y,0.0
candidate.php?candidate_id=6914,183050.0,1,Y,183050.0
candidate.php?candidate_id=6915,430350.0,1,Y,430350.0
candidate.php?candidate_id=6916,526850.0,2,Y,526850.0
candidate.php?candidate_id=6917,1324562.0,2,Y,562102.0
candidate.php?candidate_id=6918,,0,,
candidate.php?candidate_id=6919,405860.0,1,Y,405860.0
candidate.php?candidate_id=692,797945.0,1,Y,797945.0
candidate.php?candidate_id=6920,,0,,
candidate.php?candidate_id=6921,96000.0,1,Y,96000.0
candidate.php?candidate_id=6922,2000000.0,2,Y,1800000.0
candidate.php?candidate_id=6923,109730.0,1,Y,109730.0
candidate.php?candidate_id=6924,200000.0,1,Y,200000.0
candidate.php?candidate_id=6925,334479.0,1,Y,334479.0
candidate.php?candidate_id=6926,598990.0,2,Y,315740.0
candidate.php?candidate_id=6927,240000.0,1,Y,240000.0
candidate.php?candidate_id=6928,,0,,
candidate.php?candidate_id=6929,,0,,
candidate.php?candidate_id=6930,68771.0,2,Y,55470.0
candidate.php?candidate_id=6931,268700.0,1,Y,268700.0
candidate.php?candidate_id=6932,,0,,
candidate.php?candidate_id=6933,,0,,
candidate.php?candidate_id=6934,0.0,1,Y,0.0
candidate.php?candidate_id=6935,209700.0,1,Y,209700.0
candidate.php?candidate_id=6936,,0,,
candidate.php?candidate_id=6937,220000.0,1,Y,220000.0
candidate.php?candidate_id=6938,505380.0,2,Y,275880.0
candidate.php?candidate_id=6939,0.0,1,Y,0.0
candidate.php?candidate_id=694,0.0,2,Y,0.0
candidate.php?candidate_id=6940,0.0,1,Y,0.0
candidate.php?candidate_id=6941,0.0,1,Y,0.0
candidate.php?candidate_id=6942,,0,,
candidate.php?candidate_id=6943,,0,,
candidate.php?candidate_id=6944,0.0,1,Y,0.0
candidate.php?candidate_id=6945,,0,,
candidate.php?candidate_id=6946,0.0,1,Y,0.0
candidate.php?candidate_id=6947,,0,,
candidate.php?candidate_id=6948,0.0,1,Y,0.0
candidate.php?candidate_id=6949,,0,,
candidate.php?candidate_id=695,,0,,
candidate.php?candidate_id=6950,0.0,1,,0.0
candidate.php?candidate_id=6951,487940.0,1,Y,487940.0
candidate.php?candidate_id=6952,0.0,1,Y,0.0
candidate.php?candidate_id=6953,6000000.0,2,Y,0.0
candidate.php?candidate_id=6954,,0,,
candidate.php?candidate_id=6955,,0,,
candidate.php?candidate_id=6956,,0,,
candidate.php?candidate_id=6957,,0,,
candidate.php?candidate_id=6958,,0,,
candidate.php?candidate_id=6959,,0,,
candidate.php?candidate_id=696,,0,,
candidate.php?candidate_id=6960,,0,,
candidate.php?candidate_id=6961,,0,,
candidate.php?candidate_id=6962,1245951.0,3,Y,351814.0
candidate.php?candidate_id=6963,,0,,
candidate.php?candidate_id=6964,1473687.0,2,Y,815370.0
candidate.php?candidate_id=6965,404900.0,2,Y,206900.0
candidate.php?candidate_id=6966,6757190.0,2,Y,867600.0
candidate.php?candidate_id=6967,1275084.0,4,Y,711000.0
candidate.php?candidate_id=6968,,0,,
candidate.php?candidate_id=6969,743189.0,2,Y,309876.0
candidate.php?candidate_id=6970,188188.0,2,Y,188188.0
candidate.php?candidate_id=6971,0.0,0,N,0.0
candidate.php?candidate_id=6972,,0,,
candidate.php?candidate_id=6973,204000.0,1,Y,204000.0
candidate.php?candidate_id=6974,,0,,
candidate.php?candidate_id=6975,817282.0,2,Y,214617.0
candidate.php?candidate_id=6976,615335.0,3,Y,236935.0
candidate.php?candidate_id=6977,,0,,
candidate.php?candidate_id=6978,,0,,
candidate.php?candidate_id=6979,300000.0,1,Y,300000.0
candidate.php?candidate_id=6980,360000.0,2,Y,0.0
candidate.php?candidate_id=6981,,0,,
candidate.php?candidate_id=6982,,0,,
candidate.php?candidate_id=6983,180000.0,1,Y,180000.0
candidate.php?candidate_id=6984,,0,,
candidate.php?candidate_id=6985,,0,,
candidate.php?candidate_id=6986,,0,,
candidate.php?candidate_id=6988,0.0,1,Y,0.0
candidate.php?candidate_id=6989,208000.0,1,Y,208000.0
candidate.php?candidate_id=699,120150.0,1,Y,120150.0
candidate.php?candidate_id=6990,,0,,
candidate.php?candidate_id=6991,,0,,
candidate.php?candidate_id=6992,571500.0,2,Y,211500.0
candidate.php?candidate_id=6993,144140.0,1,Y,144140.0
candidate.php?candidate_id=6994,,0,,
candidate.php?candidate_id=6995,8328820.0,4,Y,670000.0
candidate.php?candidate_id=6996,1970869.0,4,Y,672473.0
candidate.php?candidate_id=6997,,0,,
candidate.php?candidate_id=6998,877574.0,2,Y,670194.0
candidate.php?candidate_id=6999,198000.0,3,Y,198000.0
candidate.php?candidate_id=70,1484300.0,2,Y,1119537.0
candidate.php?candidate_id=700,,0,,
candidate.php?candidate_id=7000,193320.0,1,Y,193320.0
candidate.php?candidate_id=7001,,0,,
candidate.php?candidate_id=7002,,0,,
candidate.php?candidate_id=7003,,0,,
candidate.php?candidate_id=7004,70000.0,1,Y,70000.0
candidate.php?candidate_id=7005,256650.0,1,Y,256650.0
candidate.php?candidate_id=7006,930937.0,2,Y,0.0
candidate.php?candidate_id=7007,1150177.0,2,Y,531214.0
candidate.php?candidate_id=7008,877142.0,2,Y,877142.0
candidate.php?candidate_id=7009,,0,,
candidate.php?candidate_id=7010,,0,,
candidate.php?candidate_id=7011,879054.0,2,Y,355750.0
candidate.php?candidate_id=7012,,0,,
candidate.php?candidate_id=7013,,0,,
candidate.php?candidate_id=7014,0.0,1,,0.0
candidate.php?candidate_id=7015,822070.0,1,Y,822070.0
candidate.php?candidate_id=7016,111640.0,2,Y,0.0
candidate.php?candidate_id=7017,972958.0,1,Y,972958.0
candidate.php?candidate_id=7018,167204340.0,2,Y,167111750.0
candidate.php?candidate_id=7019,211850.0,1,Y,211850.0
candidate.php?candidate_id=702,,0,,
candidate.php?candidate_id=7020,612197.0,1,Y,612197.0
candidate.php?candidate_id=7021,499600.0,2,Y,0.0
candidate.php?candidate_id=7022,494500.0,3,Y,66500.0
candidate.php?candidate_id=7023,,0,,
candidate.php?candidate_id=7024,0.0,1,Y,0.0
candidate.php?candidate_id=7025,,0,,
candidate.php?candidate_id=7026,,0,,
candidate.php?candidate_id=7027,,0,,
candidate.php?candidate_id=7028,0.0,1,Y,0.0
candidate.php?candidate_id=7029,0.0,1,Y,0.0
candidate.php?candidate_id=703,952732.0,2,Y,285849.0
candidate.php?candidate_id=7030,,0,,
candidate.php?candidate_id=7031,,0,,
candidate.php?candidate_id=7032,,0,,
candidate.php?candidate_id=7033,,0,,
candidate.php?candidate_id=7034,0.0,1,Y,0.0
candidate.php?candidate_id=7035,,0,,
candidate.php?candidate_id=7036,0.0,2,Y,0.0
candidate.php?candidate_id=7037,,0,,
candidate.php?candidate_id=7038,,0,,
candidate.php?candidate_id=7039,0.0,1,Y,0.0
candidate.php?candidate_id=704,635082.0,2,Y,233034.0
candidate.php?candidate_id=7040,2504362.0,3,Y,1274954.0
candidate.php?candidate_id=7041,,0,,
candidate.php?candidate_id=7042,120151.0,2,Y,120151.0
candidate.php?candidate_id=7043,,0,,
candidate.php?candidate_id=7044,200000.0,1,Y,200000.0
candidate.php?candidate_id=7045,373261.0,3,Y,373261.0
candidate.php?candidate_id=7046,1046958.0,3,Y,1046958.0
candidate.php?candidate_id=7047,0.0,1,Y,0.0
candidate.php?candidate_id=7048,0.0,1,Y,0.0
candidate.php?candidate_id=7049,,0,,
candidate.php?candidate_id=705,,0,,
candidate.php?candidate_id=7050,0.0,1,Y,0.0
candidate.php?candidate_id=7051,,0,,
candidate.php?candidate_id=7052,0.0,1,Y,0.0
candidate.php?candidate_id=7053,,0,,
candidate.php?candidate_id=7054,0.0,3,Y,0.0
candidate.php?candidate_id=7055,,0,,
candidate.php?candidate_id=7056,0.0,2,Y,0.0
candidate.php?candidate_id=7057,415350.0,1,Y,415350.0
candidate.php?candidate_id=7058,0.0,1,Y,0.0
candidate.php?candidate_id=7059,0.0,1,N,0.0
candidate.php?candidate_id=706,,0,,
candidate.php?candidate_id=7060,,0,,
candidate.php?candidate_id=7061,,0,,
candidate.php?candidate_id=7062,456865.0,1,Y,456865.0
candidate.php?candidate_id=7063,1944611.0,2,Y,1794611.0
candidate.php?candidate_id=7064,300734.0,1,Y,300734.0
candidate.php?candidate_id=7065,0.0,1,Y,0.0
candidate.php?candidate_id=7066,0.0,1,Y,0.0
candidate.php?candidate_id=7067,,0,,
candidate.php?candidate_id=7068,,0,,
candidate.php?candidate_id=7069,,0,,
candidate.php?candidate_id=707,360000.0,1,Y,360000.0
candidate.php?candidate_id=7070,201570.0,1,Y,201570.0
candidate.php?candidate_id=7071,,0,,
candidate.php?candidate_id=7072,,0,,
candidate.php?candidate_id=7073,,0,,
candidate.php?candidate_id=7074,,0,,
candidate.php?candidate_id=7075,414400.0,2,Y,207200.0
candidate.php?candidate_id=7076,9346715.0,2,Y,8891638.0
candidate.php?candidate_id=7077,0.0,1,Y,0.0
candidate.php?candidate_id=7078,0.0,2,Y,0.0
candidate.php?candidate_id=7079,,0,,
candidate.php?candidate_id=708,491460.0,2,Y,291460.0
candidate.php?candidate_id=7080,426670.0,2,Y,426670.0
