,Unnamed: 0,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year,full_link,Cogniz,Convict,Framed,Other_years,Total_Wins,History,Years_since,Incumbent,Other_elec,Common_link
2431,20,51,102000.0,150,0,0,0,candidate.php?candidate_id=2152,Siddaramappa,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2152,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=T4WiPS4AVL9AsKVtoHcx
2432,21,30,306000.0,150,0,2,0,candidate.php?candidate_id=2131,Subhash Bhimsha Sindankera,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2131,0.0,0.0,0.0,,,,,,,
2433,22,46,1425000.0,150,1,0,0,candidate.php?candidate_id=2140,Syed Waheed,179,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2140,0.0,0.0,1.0,,,,,,,
2434,23,52,3236000.0,150,0,11,120000,candidate.php?candidate_id=2154,Yeshwanthrao,208,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2154,0.0,0.0,0.0,,,,,,,
2435,0,64,89429828.0,151,2,5,5305043,candidate.php?candidate_id=840,Ramesh Jigajinagi,132,15,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=840,2.0,0.0,0.0,"['2014', '2009', '2008', '2004']",2.0,3.0,5.0,True,4.0,http://myneta.info/compare_profile.php?group_id=67uzuyTazMTqvoKpXp6h
2436,1,64,906668.0,151,0,2,150000,candidate.php?candidate_id=1835,Bhagwan Kambale,634,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1835,0.0,0.0,0.0,,,,,,,
2437,2,42,12208000.0,151,0,6,0,candidate.php?candidate_id=841,Dr Rajesh Alias Ravi Vallyapur,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=841,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=eBEWTJSFxPEtovWFs
2438,3,32,141500.0,151,1,1,0,candidate.php?candidate_id=1841,Hanmanth Holer,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1841,0.0,0.0,1.0,,,,,,,
2439,4,61,26203570.0,151,0,11,0,candidate.php?candidate_id=1839,K Shivram,339,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1839,0.0,0.0,0.0,,,,,,,
2440,5,56,375000.0,151,0,5,0,candidate.php?candidate_id=174,Maraganna Hunnur,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=174,0.0,0.0,0.0,,,,,,,
2441,6,53,113403666.0,151,3,11,27599682,candidate.php?candidate_id=565,Prakash Rathod,311,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=565,3.0,0.0,0.0,"['2014', '2009']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=Sh5VAXZK74p7nz6nM3z
2442,7,36,680000.0,151,0,0,10000,candidate.php?candidate_id=1838,Raju Padaganur,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1838,0.0,0.0,0.0,,,,,,,
2443,8,50,2090000.0,151,0,11,400000,candidate.php?candidate_id=1842,Rudresh Dayappa Dodamani,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1842,0.0,0.0,0.0,,,,,,,
2444,9,26,20500.0,151,0,6,0,candidate.php?candidate_id=1834,Satish Asangihal,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1834,0.0,0.0,0.0,,,,,,,
2445,10,34,9261841.0,151,0,10,2133500,candidate.php?candidate_id=1833,Shridhar Narayankar,0,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1833,0.0,0.0,0.0,,,,,,,
2446,11,61,128000.0,151,0,1,0,candidate.php?candidate_id=359,Siddappa Ganji,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=359,0.0,0.0,0.0,,,,,,,
2447,12,46,875500.0,151,0,5,390000,candidate.php?candidate_id=1062,Srikant Arakeri,419,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1062,0.0,0.0,0.0,,,,,,,
2448,13,59,13314500.0,151,0,5,527933,candidate.php?candidate_id=1836,Sudhakar Kanamadi,166,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1836,0.0,0.0,0.0,"['2014', '2009']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=3HkAj4HzrZLhzG6jhnP4
2449,0,53,31519950.0,256,0,11,2605818,candidate.php?candidate_id=863,R. Dhruvanarayana,311,15,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=863,0.0,0.0,0.0,"['2014', '2009', '2008']",1.0,2.0,5.0,True,3.0,http://myneta.info/compare_profile.php?group_id=4sCnhoqbk9tFKDg5MZpe
2450,1,53,41281286.0,256,0,11,2886427,candidate.php?candidate_id=1222,A.R. Krishna Murthy,132,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1222,0.0,0.0,0.0,"['2014', '2008']",0.0,1.0,6.0,False,2.0,http://myneta.info/compare_profile.php?group_id=eCWxF264GDcUuDZaZDws
2451,2,29,130000.0,256,0,10,0,candidate.php?candidate_id=3763,Ananda G,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3763,0.0,0.0,0.0,,,,,,,
2452,3,42,393000.0,256,0,6,0,candidate.php?candidate_id=3759,Chowdahalli Javaraiah,249,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3759,0.0,0.0,0.0,,,,,,,
2453,4,69,11061200.0,256,0,6,995250,candidate.php?candidate_id=3757,Guruswamy B,749,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3757,0.0,0.0,0.0,,,,,,,
2454,5,41,323207.0,256,0,5,0,candidate.php?candidate_id=3764,K. S. Srinivasmurthy,246,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3764,0.0,0.0,0.0,,,,,,,
2455,6,54,1315000.0,256,0,0,520000,candidate.php?candidate_id=1207,Kathavaraya,274,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1207,0.0,0.0,0.0,,,,,,,
2456,7,60,31402152.0,256,3,6,7852000,candidate.php?candidate_id=1206,M Shivanna,339,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1206,0.0,0.0,3.0,"['2014', '2009']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=peyCouQYmaWmmYUWbrBq
2457,8,34,295000.0,256,0,11,0,candidate.php?candidate_id=3761,Nirmala Kumari,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3761,0.0,0.0,0.0,,,,,,,
2458,9,29,45000.0,256,0,1,0,candidate.php?candidate_id=1208,Pradeep Kumar M,419,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1208,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=YhUqyKNNitg93C78nSD
2459,10,49,2151000.0,256,0,0,100000,candidate.php?candidate_id=3760,S. Govinda Nayaka,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3760,0.0,0.0,0.0,,,,,,,
2460,11,43,20951240.0,256,0,6,2190000,candidate.php?candidate_id=1205,Sampath Kumar,0,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1205,0.0,0.0,0.0,,,,,,,
2461,12,53,1471630.0,256,0,11,266375,candidate.php?candidate_id=3758,Shivamallu,166,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3758,0.0,0.0,0.0,,,,,,,
2462,13,33,272500.0,256,0,5,0,candidate.php?candidate_id=3762,Surendra B. P.,782,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3762,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=avhe8tExwipUrdMM9uuS
2463,0,74,137366682.0,269,0,6,39433827,candidate.php?candidate_id=402,M Veerappa Moily,311,15,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=402,0.0,0.0,0.0,"['2014', '2011', '2009', '2004']",1.0,3.0,3.0,True,4.0,http://myneta.info/compare_profile.php?group_id=mVc2RogtoKsRB3ZixpGD
2464,1,36,73000.0,269,0,6,0,candidate.php?candidate_id=3767,B N Gopalagowda,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3767,0.0,0.0,0.0,,,,,,,
2465,2,72,475228512.0,269,0,6,83632650,candidate.php?candidate_id=1225,B.N. Bachhegouda,132,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1225,0.0,0.0,0.0,,,,,,,
2466,3,42,4740600.0,269,0,11,1800000,candidate.php?candidate_id=3766,Chitra Prasad,166,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3766,0.0,0.0,0.0,,,,,,,
2467,4,42,290000.0,269,0,0,130000,candidate.php?candidate_id=3769,D N Narasimhamurthy,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3769,0.0,0.0,0.0,,,,,,,
2468,5,34,375000.0,269,0,2,0,candidate.php?candidate_id=2621,G C Venkataramanappa,634,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2621,0.0,0.0,0.0,,,,,,,
2469,6,50,673700.0,269,0,10,50000,candidate.php?candidate_id=3772,G N Ravi,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3772,0.0,0.0,0.0,,,,,,,
2470,7,64,6720730.0,269,1,6,620000,candidate.php?candidate_id=853,G V Sreerama Reddy,245,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=853,0.0,0.0,1.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=5JzE7cptj2uWLpqET5a
2471,8,54,1497830567.0,269,1,5,729603654,candidate.php?candidate_id=3765,H D Kumara Swamy,339,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3765,0.0,0.0,1.0,"['2014', '2013', '2009', '2008']",1.0,3.0,1.0,True,4.0,http://myneta.info/compare_profile.php?group_id=4RiREJHRv6niPL2Dc72p
2472,9,66,2626000.0,269,0,0,674000,candidate.php?candidate_id=2626,H N Ramakrishna Reddy,593,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2626,0.0,0.0,0.0,,,,,,,
2473,10,29,51000.0,269,0,0,0,candidate.php?candidate_id=3768,Jayaprakasha Yadav,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3768,0.0,0.0,0.0,,,,,,,
2474,11,60,30067157.0,269,0,11,750000,candidate.php?candidate_id=1098,K Arkesh,0,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1098,0.0,0.0,0.0,,,,,,,
2475,12,37,1192500.0,269,0,5,0,candidate.php?candidate_id=2625,K S Swamy,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2625,0.0,0.0,0.0,,,,,,,
2476,13,52,6350000.0,269,0,2,0,candidate.php?candidate_id=3770,Nanjappa,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3770,0.0,0.0,0.0,,,,,,,
2477,14,57,6302974.0,269,0,4,0,candidate.php?candidate_id=607,Reddy G K C,340,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=607,0.0,0.0,0.0,,,,,,,
2478,15,48,251460907.0,269,0,11,97836250,candidate.php?candidate_id=1099,Robin Mathews Narekattu,749,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1099,0.0,0.0,0.0,,,,,,,
2479,16,43,7718000.0,269,0,0,300000,candidate.php?candidate_id=3771,T V Manjunatha Gowda,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3771,0.0,0.0,0.0,,,,,,,
2480,17,45,2500000.0,269,0,11,150000,candidate.php?candidate_id=3773,Venkatesh D T,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3773,0.0,0.0,0.0,,,,,,,
2481,18,33,1173400.0,269,0,11,200000,candidate.php?candidate_id=2623,Yakub Shariff,179,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2623,0.0,0.0,0.0,,,,,,,
2482,0,67,75717628.0,270,0,1,3635650,candidate.php?candidate_id=1815,Prakash Hukkeri,311,15,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1815,0.0,0.0,0.0,"['2014', '2013', '2009', '2008']",0.0,3.0,1.0,True,4.0,http://myneta.info/compare_profile.php?group_id=sLX68svYCYEQUi8qQREJ
2483,1,31,348900.0,270,0,1,0,candidate.php?candidate_id=1819,Appasaheb Kurane,782,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1819,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=ZcFMofySuvdYwixNLkEt
2484,2,36,419204.0,270,0,11,0,candidate.php?candidate_id=1814,Ashfaq Ahmed Madaki,0,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1814,0.0,0.0,0.0,,,,,,,
2485,3,62,15991000.0,270,0,1,270000,candidate.php?candidate_id=1821,Basappa Kallappa Hanchanal,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1821,0.0,0.0,0.0,,,,,,,
2486,4,39,45500.0,270,0,0,0,candidate.php?candidate_id=1817,Jitendra Subhash Nerle,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1817,0.0,0.0,0.0,,,,,,,
2487,5,44,101000.0,270,0,7,0,candidate.php?candidate_id=1058,Machindra Kadapure,166,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1058,0.0,0.0,0.0,,,,,,,
2488,6,53,2027500.0,270,1,0,600000,candidate.php?candidate_id=1816,Magadum Ismail Magadum,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1816,0.0,0.0,1.0,,,,,,,
2489,7,39,1119300.0,270,0,5,90000,candidate.php?candidate_id=1059,Mohan Motannavar,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1059,0.0,0.0,0.0,"['2014', '2013', '2013']",0.0,2.0,1.0,True,3.0,http://myneta.info/compare_profile.php?group_id=82qvjMqyLP5HKUzASH
2490,8,63,19483000.0,270,1,11,37260000,candidate.php?candidate_id=838,Prataprao Alagouda Patil,506,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=838,1.0,0.0,0.0,,,,,,,
2491,9,49,89216294.0,270,0,0,598000,candidate.php?candidate_id=1041,Ramesh Vishwanath Katti,132,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1041,0.0,0.0,0.0,"['2014', '2009']",1.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=NfGCd6CiCGbEquzhD3fa
2492,10,59,223524192.0,270,5,5,136392288,candidate.php?candidate_id=1813,Shrimant Balasaheb Patil,339,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1813,5.0,0.0,0.0,"['2014', '2013', '2008']",0.0,2.0,1.0,True,3.0,http://myneta.info/compare_profile.php?group_id=gLQ2i2t3VtFAJATXJXVU
2493,11,34,500500.0,270,0,1,0,candidate.php?candidate_id=562,Shrinik Annasaheb Jangate,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=562,0.0,0.0,0.0,,,,,,,
2494,0,58,48303759.0,271,0,11,13800000,candidate.php?candidate_id=1085,B.N.Chandrappa,311,15,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1085,0.0,0.0,0.0,,,,,,,
2495,1,53,115500.0,271,0,9,0,candidate.php?candidate_id=2588,Ganesha,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2588,0.0,0.0,0.0,,,,,,,
2496,2,45,7903095.0,271,1,5,682408,candidate.php?candidate_id=600,Gullihatty. D. Shekhar,339,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=600,0.0,0.0,1.0,"['2014', '2013', '2013']",0.0,2.0,1.0,True,3.0,http://myneta.info/compare_profile.php?group_id=QDAs9XNDa7e7unW4hHE
2497,3,47,209000.0,271,0,1,1150000,candidate.php?candidate_id=2592,H. Siddagangappa,86,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2592,0.0,0.0,0.0,,,,,,,
2498,4,46,19210602.0,271,0,11,0,candidate.php?candidate_id=1086,Janardhana Swamy,132,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1086,0.0,0.0,0.0,"['2014', '2009']",1.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=3yTGiRAywC3GkgN2K3Ba
2499,5,56,38291000.0,271,0,6,4950000,candidate.php?candidate_id=2591,M. Kumbhaiah,340,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2591,0.0,0.0,0.0,,,,,,,
2500,6,31,1549000.0,271,0,5,63538863,candidate.php?candidate_id=2585,Mohana Dasari,0,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2585,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=m9B3KxZAUwhjA6Zwa5
2501,7,54,450000.0,271,0,0,0,candidate.php?candidate_id=2586,N.S. Manjunatha Nerenahal,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2586,0.0,0.0,0.0,,,,,,,
2502,8,54,3875000.0,271,3,11,500000,candidate.php?candidate_id=2582,Rajagiri T.D,166,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2582,0.0,0.0,3.0,,,,,,,
2503,9,43,890000.0,271,0,5,100000,candidate.php?candidate_id=2589,S. Meetyanaik,749,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2589,0.0,0.0,0.0,,,,,,,
2504,10,39,489561.0,271,0,11,0,candidate.php?candidate_id=2593,Sri Basavanagideva Sharanaru,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2593,0.0,0.0,0.0,,,,,,,
2505,11,34,3483000.0,271,0,2,30000,candidate.php?candidate_id=2583,T. Dayananda,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2583,0.0,0.0,0.0,,,,,,,
2506,12,36,100000.0,271,0,0,0,candidate.php?candidate_id=3292,T.Bhavana,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3292,0.0,0.0,0.0,,,,,,,
2507,13,42,5488000.0,271,0,2,0,candidate.php?candidate_id=2580,T.Somesh,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2580,0.0,0.0,0.0,,,,,,,
2508,0,48,8789001.0,320,1,0,1493367,candidate.php?candidate_id=1221,Nalin Kumar Katil,132,15,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1221,0.0,0.0,1.0,"['2014', '2009']",1.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=Fd2WPFqzKnncrAwyJSXi
2509,1,64,5328850.0,320,0,6,450000,candidate.php?candidate_id=2602,Ananda Gatty,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2602,0.0,0.0,0.0,"['2014', '2009', '2008']",0.0,2.0,5.0,True,3.0,http://myneta.info/compare_profile.php?group_id=JYbLL47kv2Nfuce3pVfz
2510,2,38,3328000.0,320,0,5,0,candidate.php?candidate_id=2609,Deepak Rajesh Coelho,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2609,0.0,0.0,0.0,,,,,,,
2511,3,44,1703900.0,320,0,0,0,candidate.php?candidate_id=2603,Haneef Khan,736,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2603,0.0,0.0,0.0,,,,,,,
2512,4,76,5242284.0,320,0,5,0,candidate.php?candidate_id=2610,Janardhana Poojary,311,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2610,0.0,0.0,0.0,,,,,,,
2513,5,50,2135040.0,320,0,1,145000,candidate.php?candidate_id=1083,K Yadava Shetty,245,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1083,0.0,0.0,0.0,,,,,,,
2514,6,63,16329916.0,320,0,9,6500000,candidate.php?candidate_id=3774,K. Kushala Bellare,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3774,0.0,0.0,0.0,,,,,,,
2515,7,42,13036000.0,320,0,5,1915500,candidate.php?candidate_id=2607,K.N. Somashekar,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2607,0.0,0.0,0.0,,,,,,,
2516,8,61,15692369.0,320,0,11,0,candidate.php?candidate_id=860,Marpalli Ramiah Vasudeva,0,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=860,0.0,0.0,0.0,,,,,,,
2517,9,49,25265000.0,320,0,0,5500000,candidate.php?candidate_id=2605,Maxim Pinto,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2605,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=sT4tHnSz4JtEU9yaoWxC
2518,10,39,667631.0,320,0,2,152465,candidate.php?candidate_id=2604,Moose Kunhi,166,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2604,0.0,0.0,0.0,,,,,,,
2519,11,42,3695467.0,320,0,0,940000,candidate.php?candidate_id=2608,Subramanya Gowda K.,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2608,0.0,0.0,0.0,,,,,,,
2520,12,37,326800.0,320,0,0,50000,candidate.php?candidate_id=1084,Sudatta,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1084,0.0,0.0,0.0,,,,,,,
2521,13,38,1388000.0,320,0,0,142250,candidate.php?candidate_id=2606,Supreeth Kumar Poojary,301,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2606,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=6vomEZ5r2m62v4684wr
2522,0,61,232375703.0,326,0,0,17951455,candidate.php?candidate_id=1220,G.M. Siddeshwara,132,15,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1220,0.0,0.0,0.0,['2014'],0.0,0.0,2014.0,False,1.0,http://myneta.info/compare_profile.php?group_id=LfPogdTXdzpwLK6qcEDM
2523,1,31,215000.0,326,0,1,0,candidate.php?candidate_id=2206,A.K.Parashurama Kotemallur,166,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2206,0.0,0.0,0.0,,,,,,,
2524,2,32,36042.0,326,0,0,19623,candidate.php?candidate_id=1081,A.T. Dadakhalandar,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1081,0.0,0.0,0.0,,,,,,,
2525,3,67,36920000.0,326,0,5,150000,candidate.php?candidate_id=851,Alur M.G. Swamy,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=851,0.0,0.0,0.0,,,,,,,
2526,4,31,2665000.0,326,0,5,0,candidate.php?candidate_id=849,B. Gnana Prakash,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=849,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=ExfySvyvFSw5VUqKHeFG
2527,5,49,974000.0,326,0,5,30000,candidate.php?candidate_id=1080,Basavaraj K.J,0,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1080,0.0,0.0,0.0,,,,,,,
2528,6,61,918000.0,326,0,4,0,candidate.php?candidate_id=850,Dr.Sridhar Udupa,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=850,0.0,0.0,0.0,,,,,,,
2529,7,40,719300.0,326,0,6,0,candidate.php?candidate_id=602,G C Patel,782,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=602,0.0,0.0,0.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=ytKcXoyBLxLV3nyWCYZD
2530,8,49,1501000.0,326,0,1,275000,candidate.php?candidate_id=3992,G.M.Siddeshi,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3992,0.0,0.0,0.0,,,,,,,
2531,9,70,4359500.0,326,1,0,50000,candidate.php?candidate_id=2214,H.K. Kenchveerappa,842,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2214,0.0,0.0,1.0,"['2014', '2013']",0.0,1.0,1.0,True,2.0,http://myneta.info/compare_profile.php?group_id=GmeZRbTm2imcGr79CzNF
2532,10,73,3180981.0,326,0,0,0,candidate.php?candidate_id=2201,H.K. Ramachandrappa,244,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2201,0.0,0.0,0.0,,,,,,,
2533,11,59,627000.0,326,0,1,0,candidate.php?candidate_id=2208,K Syed Zabiulla,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2208,0.0,0.0,0.0,,,,,,,
2534,12,54,29683292.0,326,0,6,1245000,candidate.php?candidate_id=2202,Mahima J Patel,339,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2202,0.0,0.0,0.0,"['2014', '2008']",0.0,1.0,6.0,False,2.0,http://myneta.info/compare_profile.php?group_id=xAPhFy8d3irxDGkHtTzs
2535,13,57,15000.0,326,0,7,0,candidate.php?candidate_id=1082,Nagarajappa,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=1082,0.0,0.0,0.0,,,,,,,
2536,14,31,271500.0,326,0,8,125000,candidate.php?candidate_id=2204,Parasuram S,249,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=2204,0.0,0.0,0.0,,,,,,,
2537,15,46,645637999.0,326,6,5,66208771,candidate.php?candidate_id=601,S S Mallikarjun,311,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=601,0.0,0.0,6.0,"['2014', '2013', '2009', '2004']",0.0,3.0,1.0,True,4.0,http://myneta.info/compare_profile.php?group_id=KCvVGyts82mf3Debmqrs
2538,16,46,76000.0,326,0,11,0,candidate.php?candidate_id=3993,S.S. Subhan Khan,312,15,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=3993,0.0,0.0,0.0,"['2014', '2009']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=xFS4HkxiuGEtF4BchwmR
