,detail,url
9983,Brief Details of IPCs 1 charges related to  theft (IPC Section-379,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9984,1 charges related to Kidnapping or abducting with intent secretly and wrongfully to confine person (IPC Section-365,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9985,1 charges related to  extortion (IPC Section-384,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9986,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9987,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9988,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=2278
9989,1 charges related to Act endangering life or personal safety of others (IPC Section-336,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9990,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9991,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9992,"1 charges related to Punishment of abetment if the act abetted is committed in consequence, and where no express provision is made for its punishment (IPC Section-109",http://myneta.info/ls2009/candidate.php?candidate_id=2278
9993,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2009/candidate.php?candidate_id=2278
9994,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2009/candidate.php?candidate_id=2278
9995,Brief Details of IPCs 1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=2584
9996,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=2584
9997,1 charges related to Abettor present when offence is committed (IPC Section-114),http://myneta.info/ls2009/candidate.php?candidate_id=2584
9998,Brief Details of IPCs 5 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2009/candidate.php?candidate_id=2587
9999,3 charges related to Abettor present when offence is committed (IPC Section-114,http://myneta.info/ls2009/candidate.php?candidate_id=2587
10000,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=2587
10001,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2009/candidate.php?candidate_id=2587
10002,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2009/candidate.php?candidate_id=2587
10003,Brief Details of IPCs,http://myneta.info/ls2009/candidate.php?candidate_id=7989
10004,Brief Details of IPCs 1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=8020
10005,1 charges related to  theft (IPC Section-379,http://myneta.info/ls2014/candidate.php?candidate_id=8020
10006,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=8020
10007,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=8020
10008,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=8020
10009,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2014/candidate.php?candidate_id=8020
10010,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2014/candidate.php?candidate_id=8020
10011,1 charges related to  rioting (IPC Section-147),http://myneta.info/ls2014/candidate.php?candidate_id=8020
10012,Brief Details of IPCs 1 charges related to  wrongful restraint (IPC Section-341),http://myneta.info/loksabha2004/candidate.php?candidate_id=2651
10013,"Brief Details of IPCs 1 charges related to Theft in dwelling house, etc. (IPC Section-380",http://myneta.info/ls2009/candidate.php?candidate_id=5050
10014,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34,http://myneta.info/ls2009/candidate.php?candidate_id=5050
